,,,,,,,,,商品销量报表,,,,,,,,,
"门店名称:九记·東門口",,,,,,,,,,,,,,,,,,,
"查询条件:门店:[東門口温州店(CS009040522),東門口武林店(CS003031459),(闭店)東門口上海中庚漫游城店(CS009040523),東門口桐乡万象汇店(CS009054282),東門口奥体店(CS003030504),東門口苏州店(CS009039921),(闭店)炎合里中国北方菜(CS011000128),(闭店)炎合里金华永盛购物中心店(CS009035567),東門口远洋店(CS003021468),(闭店)东门口96店(CS003025461),東門口杭州滨江龙湖店(CS009051886),東門口无锡店(CS009050468),焱合里自助火锅文一路店(CS009034590),東門口金华世贸店(CS009037775),京熹顺杭州金沙店(CS009053371),東門口富阳店(CS009049555),東門口上海西郊百联店(CS009050467),巷口锅香文一路店(CS009058665),東門口会员店(CS009054378),東門口501店(CS009040508),華門新京菜中国茶(欧美广场EFC店)(CS009035566),小蒸娘老杭州萧山蒸菜(CS009057694),東門口啦啦宝都店(CS009040524),京熹顺南京店(CS009053417)]; 商品分类:[全部]; 商品:[全部]; 时间范围:[""2026-02-01"",""2026-02-28""]; 是否显示套餐子商品数量:是; 商品名称多选:; 区域:全部; 交易类型:销售; 销售渠道:全部; 商品属性:[赠品,单品,套餐,自定义套餐,自定义单品,套餐子商品,其他]; 排序方式:数量; 展示维度:按商品+点单方式汇总; 商品分类多选:; 是否显示套餐子商品金额:是; 菜单名称:",,,,,,,,,,,,,,,,,,,
"门店名称","商品分类","收入分组","商品编码","商品名称","规格","商品类型","点单方式","单卖数量(不含套餐子商品)","数量(含套餐子商品)","退货数量(不含套餐子商品)","套餐内销量","单位","销售单价","销售金额","折后金额","分摊优惠","实退金额","实收",
"東門口远洋店","酒水饮料",,"","百事可乐",,"餐饮商品","单品",165.00,165.00,0.00,0.00,"罐",6.00,990.00,990.00,633.91,0.00,356.09,
"東門口远洋店","特色涮品",,"","牛肉丸拼虾滑",,"餐饮商品","单品",163.00,163.00,0.00,0.00,"份",33.00,5379.00,5371.74,3252.63,0.00,2119.11,
"東門口远洋店","过瘾烧烤",,"","缸缸羊肉",,"餐饮商品","单品",155.00,155.00,0.00,0.00,"份",23.00,3565.00,3559.94,2137.31,0.00,1422.63,
"東門口远洋店","苏尼特熊猫羊系列",,"","苏尼特熊猫一岁羊",,"餐饮商品","单品",151.00,151.00,0.00,0.00,"份",49.00,7399.00,7366.66,4249.00,0.00,3117.66,
"東門口远洋店","锅底",,"","现熬鸡汤配清油辣锅",,"餐饮商品","单品",145.00,145.00,0.00,0.00,"份",13.00,1885.00,1651.68,1017.81,0.00,633.87,
"東門口远洋店","美味饮品",,"","柠檬紫苏冰饮",,"餐饮商品","套餐子商品",0.00,139.00,0.00,139.00,"份",19.00,2641.00,2787.86,428.72,0.00,2359.14,
"東門口远洋店","苏尼特熊猫羊系列",,"","手切草原羔羊后腿肉",,"餐饮商品","套餐子商品",0.00,139.00,0.00,139.00,"份",56.00,7784.00,8216.24,1263.59,0.00,6952.65,
"東門口远洋店","菌菇、豆制品",,"","平菇",,"餐饮商品","套餐子商品",0.00,139.00,0.00,139.00,"份",12.00,1668.00,1760.86,270.77,0.00,1490.09,
"東門口远洋店","珍馐牛肉",,"","安格斯雪花牛肉",,"餐饮商品","套餐子商品",0.00,139.00,0.00,139.00,"份",39.00,5421.00,5722.29,880.00,0.00,4842.29,
"東門口远洋店","套餐",,"","京味传承双人餐",,"餐饮套餐商品","套餐",139.00,139.00,0.00,0.00,"份",240.00,33360.00,33360.00,5142.06,0.00,28217.94,
"東門口远洋店","菌菇、豆制品",,"","原浆鲜腐竹",,"餐饮商品","套餐子商品",0.00,139.00,0.00,139.00,"份",23.00,3197.00,3374.30,518.97,0.00,2855.33,
"東門口远洋店","特色涮品",,"","爽口脆鸭肠",,"餐饮商品","套餐子商品",0.00,139.00,0.00,139.00,"份",19.00,2641.00,2787.86,428.72,0.00,2359.14,
"東門口远洋店","特色涮品",,"","黑松露香菜猪肉丸",,"餐饮商品","套餐子商品",0.00,139.00,0.00,139.00,"份",19.00,2641.00,2787.86,428.72,0.00,2359.14,
"東門口远洋店","菌菇、豆制品",,"","青仁黑豆花",,"餐饮商品","单品",134.00,134.00,0.00,0.00,"份",19.00,2546.00,2411.64,1462.95,0.00,948.69,
"東門口远洋店","特色涮品",,"","鸭血",,"餐饮商品","单品",133.00,133.00,0.00,0.00,"份",16.00,2128.00,2128.00,1206.54,0.00,921.46,
"東門口远洋店","苏尼特熊猫羊系列",,"","手切苏尼特熊猫羊上脑",,"餐饮商品","单品",129.00,129.00,0.00,0.00,"份",69.00,8901.00,8862.36,5867.80,0.00,2994.56,
"東門口远洋店","酒水饮料",,"","青岛纯生",,"餐饮商品","单品",128.00,128.00,0.00,0.00,"瓶",12.00,1536.00,1536.00,961.74,0.00,574.26,
"東門口远洋店","小料",,"","自助小料",,"餐饮商品","单品",125.00,125.00,0.00,0.00,"位",8.00,1000.00,1000.00,718.93,0.00,281.07,
"東門口远洋店","其他",,"","毛巾",,"餐饮商品","单品",124.00,124.00,0.00,0.00,"包",2.00,248.00,248.00,203.64,0.00,44.36,
"東門口远洋店","老北京特色",,"","风生水起捞爆肚",,"餐饮商品","单品",122.00,122.00,0.00,0.00,"份",79.00,9638.00,9587.44,5184.48,0.00,4402.96,
"東門口远洋店","珍馐牛肉",,"","手切贵州黄牛肉拼盘",,"餐饮商品","单品",121.00,121.00,0.00,0.00,"份",99.00,11979.00,11947.32,8614.00,0.00,3333.32,
"東門口远洋店","特色涮品",,"","黄喉",,"餐饮商品","单品",121.00,121.00,0.00,0.00,"份",19.00,2299.00,2299.00,1464.61,0.00,834.39,
"東門口远洋店","特色涮品",,"","王家渡午餐肉(标准份)","标准份","餐饮商品","单品",113.00,113.00,0.00,0.00,"份",23.00,2599.00,2477.94,1412.12,0.00,1065.82,
"東門口远洋店","时令时蔬",,"","宽薯粉",,"餐饮商品","单品",112.00,112.00,0.00,0.00,"份",13.00,1456.00,1450.28,773.50,0.00,676.78,
"東門口远洋店","锅底",,"","经典老北京传统锅底",,"餐饮商品","套餐子商品",0.00,111.00,0.00,111.00,"份",4.00,444.00,473.79,69.78,0.00,404.01,
"東門口远洋店","特色涮品",,"","爽口脆鸭肠",,"餐饮商品","单品",107.00,107.00,0.00,0.00,"份",19.00,2033.00,2028.82,1283.26,0.00,745.56,
"東門口远洋店","过瘾烧烤",,"","老北京糖油饼",,"餐饮商品","单品",104.00,104.00,0.00,0.00,"个",9.00,936.00,934.92,549.25,0.00,385.67,
"東門口远洋店","菌菇、豆制品",,"","原浆鲜腐竹",,"餐饮商品","单品",104.00,104.00,0.00,0.00,"份",23.00,2392.00,2386.94,1374.32,0.00,1012.62,
"東門口远洋店","珍馐牛肉",,"","手切五花腱",,"餐饮商品","单品",103.00,103.00,0.00,0.00,"份",59.00,6077.00,6051.04,3564.81,0.00,2486.23,
"東門口远洋店","酒水饮料",,"","加多宝",,"餐饮商品","单品",103.00,103.00,0.00,0.00,"瓶",6.00,618.00,618.00,380.09,0.00,237.91,
"東門口远洋店","酒水饮料",,"","青岛白啤",,"餐饮商品","单品",100.00,100.00,0.00,0.00,"瓶",18.00,1800.00,1800.00,849.60,0.00,950.40,
"東門口远洋店","酒水饮料",,"","哇米诺豆奶",,"餐饮商品","单品",98.00,98.00,0.00,0.00,"瓶",9.00,882.00,882.00,584.01,0.00,297.99,
"東門口远洋店","过瘾烧烤",,"","现炸小酥肉",,"餐饮商品","单品",95.00,95.00,0.00,0.00,"份",29.00,2755.00,2755.00,1701.03,0.00,1053.97,
"東門口远洋店","锅底",,"","现熬4小时羊汤锅",,"餐饮商品","套餐子商品",0.00,92.00,0.00,92.00,"份",13.00,1196.00,1238.92,198.84,0.00,1040.08,
"東門口远洋店","时令时蔬",,"","霞浦海带苗",,"餐饮商品","单品",92.00,92.00,0.00,0.00,"份",13.00,1196.00,1193.14,588.01,0.00,605.13,
"東門口远洋店","苏尼特熊猫羊系列",,"","大刀草原羊肉卷",,"餐饮商品","单品",88.00,88.00,0.00,0.00,"份",59.00,5192.00,5060.00,3130.09,0.00,1929.91,
"東門口远洋店","菌菇、豆制品",,"","菌菇拼盘",,"餐饮商品","单品",87.00,87.00,0.00,0.00,"份",33.00,2871.00,2853.18,1631.48,0.00,1221.70,
"東門口远洋店","缤纷饮品",,"","火龙果冰云",,"餐饮商品","套餐子商品",0.00,84.00,0.00,84.00,"份",16.00,1344.00,1350.80,225.30,0.00,1125.50,
"東門口远洋店","菌菇、豆制品",,"","金针菇",,"餐饮商品","单品",82.00,82.00,0.00,0.00,"份",12.00,984.00,886.16,592.92,0.00,293.24,
"東門口远洋店","时令时蔬",,"","龙口粉丝",,"餐饮商品","单品",80.00,80.00,0.00,0.00,"份",9.00,720.00,714.96,381.54,0.00,333.42,
"東門口远洋店","菌菇、豆制品",,"","8秒黑豆豆皮",,"餐饮商品","单品",78.00,78.00,0.00,0.00,"份",12.00,936.00,933.36,582.22,0.00,351.14,
"東門口远洋店","过瘾烧烤",,"","现炸茴香小油条",,"餐饮商品","单品",73.00,73.00,0.00,0.00,"份",23.00,1679.00,1671.64,1034.29,0.00,637.35,
"東門口远洋店","时令时蔬",,"","邳州贡菜",,"餐饮商品","单品",71.00,71.00,0.00,0.00,"份",13.00,923.00,855.00,461.27,0.00,393.73,
"東門口远洋店","珍馐牛肉",,"","澳洲原切牛板腱",,"餐饮商品","单品",66.00,66.00,0.00,0.00,"份",38.00,2508.00,2491.28,1574.87,0.00,916.41,
"東門口远洋店","过瘾烧烤",,"","京葱鸡肉串",,"餐饮商品","单品",66.00,66.00,0.00,0.00,"串",8.00,528.00,528.00,329.29,0.00,198.71,
"東門口远洋店","冬季上新",,"","千丝蟹柳",,"餐饮商品","单品",65.00,65.00,0.00,0.00,"份",23.00,1495.00,1495.00,1016.61,0.00,478.39,
"東門口远洋店","过瘾烧烤",,"","生烤草原羊腰",,"餐饮商品","单品",65.00,65.00,0.00,0.00,"串",29.00,1885.00,1878.62,1309.78,0.00,568.84,
"東門口远洋店","锅底",,"","新疆红番茄锅",,"餐饮商品","套餐子商品",0.00,63.00,0.00,63.00,"份",13.00,819.00,843.87,129.98,0.00,713.89,
"東門口远洋店","缤纷饮品",,"","草原原味奶皮子酸奶",,"餐饮商品","单品",60.00,60.00,0.00,0.00,"份",13.00,780.00,780.00,590.78,0.00,189.22,
"東門口远洋店","主食",,"","米饭",,"餐饮商品","单品",59.00,59.00,0.00,0.00,"份",5.00,295.00,295.00,176.54,0.00,118.46,
"東門口远洋店","小吃",,"","现烤拉斯奶酪饼",,"餐饮商品","单品",55.00,55.00,0.00,0.00,"份",33.00,1815.00,1811.04,1158.06,0.00,652.98,
"東門口远洋店","过瘾烧烤",,"","现烤法式羊排",,"餐饮商品","单品",55.00,55.00,0.00,0.00,"根",19.00,1045.00,1045.00,524.09,0.00,520.91,
"東門口远洋店","特色涮品",,"","手打牛肉滑",,"餐饮商品","单品",53.00,53.00,0.00,0.00,"份",23.00,1219.00,1219.00,730.34,0.00,488.66,
"東門口远洋店","锅底",,"","现熬鸡汤配牛油锅",,"餐饮商品","套餐子商品",0.00,53.00,0.00,53.00,"份",13.00,689.00,712.28,131.82,0.00,580.46,
"東門口远洋店","主食",,"","炸酱面",,"餐饮商品","单品",48.00,48.00,0.00,0.00,"份",23.00,1104.00,1104.00,653.97,0.00,450.03,
"東門口远洋店","冬季上新",,"","活体豌豆苗",,"餐饮商品","单品",48.00,48.00,0.00,0.00,"份",19.00,912.00,912.00,491.87,0.00,420.13,
"東門口远洋店","锅底",,"","现熬鸡汤配青花椒锅",,"餐饮商品","单品",48.00,48.00,0.00,0.00,"份",13.00,624.00,537.20,384.01,0.00,153.19,
"東門口远洋店","美味饮品",,"","鲜榨橙汁",,"餐饮商品","单品",46.00,46.00,0.00,0.00,"扎",19.00,874.00,874.00,534.01,0.00,339.99,
"東門口远洋店","酒水饮料",,"","鲜啤30公里",,"餐饮商品","单品",45.00,45.00,0.00,0.00,"瓶",45.00,2025.00,2025.00,1320.81,0.00,704.19,
"東門口远洋店","菌菇、豆制品",,"","平菇",,"餐饮商品","单品",45.00,45.00,0.00,0.00,"份",12.00,540.00,536.16,286.85,0.00,249.31,
"東門口远洋店","美味饮品",,"","手工奶皮子酸奶酪",,"餐饮商品","单品",39.00,39.00,0.00,0.00,"份",49.00,1911.00,1889.44,1143.78,0.00,745.66,
"東門口远洋店","冬季上新",,"","酸奶野生沙葱鲜牛肉",,"餐饮商品","单品",39.00,39.00,0.00,0.00,"份",59.00,2301.00,2301.00,1604.25,0.00,696.75,
"東門口远洋店","时令时蔬",,"","厚切海带",,"餐饮商品","单品",37.00,37.00,0.00,0.00,"份",12.00,444.00,444.00,284.13,0.00,159.87,
"東門口远洋店","特色涮品",,"","黑松露香菜猪肉丸",,"餐饮商品","单品",36.00,36.00,0.00,0.00,"份",19.00,684.00,684.00,380.92,0.00,303.08,
"東門口远洋店","酒水饮料",,"","矿泉水",,"餐饮商品","单品",35.00,35.00,0.00,0.00,"瓶",3.00,105.00,105.00,75.54,0.00,29.46,
"東門口远洋店","美味饮品",,"","芒果芭菲",,"餐饮商品","单品",34.00,34.00,0.00,0.00,"份",13.00,442.00,442.00,280.43,0.00,161.57,
"東門口远洋店","美味饮品",,"","柠檬紫苏冰饮",,"餐饮商品","单品",34.00,34.00,0.00,0.00,"份",19.00,646.00,646.00,495.41,0.00,150.59,
"東門口远洋店","美味饮品",,"","芒着想你",,"餐饮商品","单品",34.00,34.00,0.00,0.00,"份",23.00,782.00,782.00,572.08,0.00,209.92,
"東門口远洋店","冬季上新",,"","菠萝蜜黑虎虾滑",,"餐饮商品","单品",34.00,34.00,0.00,0.00,"份",36.00,1224.00,1224.00,683.25,0.00,540.75,
"東門口远洋店","过瘾烧烤",,"","老北京膜夹臭豆腐",,"餐饮商品","单品",33.00,33.00,0.00,0.00,"份",8.00,264.00,264.00,131.09,0.00,132.91,
"東門口远洋店","菌菇、豆制品",,"","阳光绣球菌",,"餐饮商品","单品",32.00,32.00,0.00,0.00,"份",23.00,736.00,736.00,503.69,0.00,232.31,
"東門口远洋店","锅底",,"","开胃酸辣鸡汤锅",,"餐饮商品","单品",32.00,32.00,0.00,0.00,"份",13.00,416.00,344.70,256.91,0.00,87.79,
"東門口远洋店","缤纷饮品",,"","草原抹茶奶皮子酸奶",,"餐饮商品","单品",32.00,32.00,0.00,0.00,"份",13.00,416.00,416.00,304.42,0.00,111.58,
"東門口远洋店","特色涮品",,"","鳕鱼玫瑰花",,"餐饮商品","单品",31.00,31.00,0.00,0.00,"份",29.00,899.00,892.62,521.37,0.00,371.25,
"東門口远洋店","酒水饮料",,"","牛栏山金盖",,"餐饮商品","单品",31.00,31.00,0.00,0.00,"瓶",13.00,403.00,403.00,310.28,0.00,92.72,
"東門口远洋店","特色涮品",,"","原切千层肚",,"餐饮商品","单品",30.00,30.00,0.00,0.00,"份",69.00,2070.00,2070.00,1323.45,0.00,746.55,
"東門口远洋店","小吃",,"","板栗红豆沙",,"餐饮商品","单品",28.00,28.00,0.00,0.00,"份",13.00,364.00,364.00,158.51,0.00,205.49,
"東門口远洋店","冬季上新",,"","手切跑山鸡",,"餐饮商品","单品",27.00,27.00,0.00,0.00,"份",29.00,783.00,776.62,558.64,0.00,217.98,
"東門口远洋店","锅底",,"","现熬鸡汤配清油辣锅",,"餐饮商品","套餐子商品",0.00,26.00,0.00,26.00,"份",13.00,338.00,350.94,49.39,0.00,301.55,
"東門口远洋店","菌菇、豆制品",,"","鸡枞菇",,"餐饮商品","单品",26.00,26.00,0.00,0.00,"份",23.00,598.00,598.00,385.97,0.00,212.03,
"東門口远洋店","酒水饮料",,"","会稽山5年",,"餐饮商品","单品",26.00,26.00,0.00,0.00,"瓶",38.00,988.00,988.00,769.59,0.00,218.41,
"東門口远洋店","时令时蔬",,"","宽薯粉",,"餐饮商品","套餐子商品",0.00,24.00,0.00,24.00,"份",13.00,312.00,313.37,68.99,0.00,244.38,
"東門口远洋店","过瘾烧烤",,"","老北京炙子烤羊肉",,"餐饮商品","单品",22.00,22.00,0.00,0.00,"份",49.00,1078.00,1078.00,784.31,0.00,293.69,
"東門口远洋店","过瘾烧烤",,"","酥炸天妇罗虾蔬菜筐",,"餐饮商品","单品",22.00,22.00,0.00,0.00,"份",23.00,506.00,506.00,350.57,0.00,155.43,
"東門口远洋店","冬季上新",,"","苏尼特野生沙葱羔羊肉",,"餐饮商品","套餐子商品",0.00,21.00,0.00,21.00,"份",49.00,1029.00,1034.19,172.49,0.00,861.70,
"東門口远洋店","菌菇、豆制品",,"","青仁黑豆花",,"餐饮商品","套餐子商品",0.00,21.00,0.00,21.00,"份",19.00,399.00,401.00,66.88,0.00,334.12,
"東門口远洋店","菌菇、豆制品",,"","菌菇拼盘",,"餐饮商品","套餐子商品",0.00,21.00,0.00,21.00,"份",33.00,693.00,696.53,116.17,0.00,580.36,
"東門口远洋店","苏尼特熊猫羊系列",,"","手切草原羔羊排肉",,"餐饮商品","套餐子商品",0.00,21.00,0.00,21.00,"份",69.00,1449.00,1456.31,242.90,0.00,1213.41,
"東門口远洋店","特色涮品",,"","牛肉丸拼虾滑",,"餐饮商品","套餐子商品",0.00,21.00,0.00,21.00,"份",33.00,693.00,696.53,116.17,0.00,580.36,
"東門口远洋店","珍馐牛肉",,"","手切贵州黄牛肉拼盘",,"餐饮商品","套餐子商品",0.00,21.00,0.00,21.00,"份",99.00,2079.00,2089.50,348.50,0.00,1741.00,
"東門口远洋店","套餐",,"","铜锅暖意四人餐",,"餐饮套餐商品","套餐",21.00,21.00,0.00,0.00,"份",488.00,10248.00,10248.00,1708.68,0.00,8539.32,
"東門口远洋店","过瘾烧烤",,"","现炸小酥肉",,"餐饮商品","套餐子商品",0.00,21.00,0.00,21.00,"份",29.00,609.00,612.06,102.09,0.00,509.97,
"東門口远洋店","缤纷饮品",,"","火龙果冰云",,"餐饮商品","赠品",20.00,20.00,0.00,0.00,"份",16.00,320.00,0.00,0.00,0.00,0.00,
"東門口远洋店","过瘾烧烤",,"","蒜香鸡软骨",,"餐饮商品","单品",18.00,18.00,0.00,0.00,"份",26.00,468.00,468.00,340.47,0.00,127.53,
"東門口远洋店","珍馐牛肉",,"","安格斯雪花肥牛",,"餐饮商品","单品",18.00,18.00,0.00,0.00,"份",59.00,1062.00,1062.00,678.45,0.00,383.55,
"東門口远洋店","美味饮品",,"","焦糖芒薯帕菲",,"餐饮商品","单品",17.00,17.00,0.00,0.00,"份",23.00,391.00,391.00,222.82,0.00,168.18,
"東門口远洋店","酒水饮料",,"","百事可乐",,"餐饮商品","赠品",17.00,17.00,0.00,0.00,"罐",6.00,102.00,0.00,0.00,0.00,0.00,
"東門口远洋店","菌菇、豆制品",,"","长白山白玉菌",,"餐饮商品","单品",16.00,16.00,0.00,0.00,"份",16.00,256.00,256.00,123.46,0.00,132.54,
"東門口远洋店","主食",,"","葱爆肥牛饭",,"餐饮商品","单品",15.00,15.00,0.00,0.00,"份",29.00,435.00,435.00,251.33,0.00,183.67,
"東門口远洋店","过瘾烧烤",,"","烧草原羔羊羊棒骨",,"餐饮商品","单品",14.00,14.00,0.00,0.00,"份",49.00,686.00,686.00,487.70,0.00,198.30,
"東門口远洋店","美味饮品",,"","芒果芭菲",,"餐饮商品","赠品",14.00,14.00,0.00,0.00,"份",13.00,182.00,0.00,0.00,0.00,0.00,
"東門口远洋店","时令时蔬",,"","蔬菜拼盘",,"餐饮商品","单品",13.00,13.00,0.00,0.00,"份",23.00,299.00,293.94,212.29,0.00,81.65,
"東門口远洋店","过瘾烧烤",,"","老北京糖油饼",,"餐饮商品","赠品",12.00,12.00,0.00,0.00,"个",9.00,108.00,0.00,0.00,0.00,0.00,
"東門口远洋店","缤纷饮品",,"","现榨玉米汁",,"餐饮商品","单品",12.00,12.00,0.00,0.00,"份",36.00,432.00,432.00,364.10,0.00,67.90,
"東門口远洋店","冬季上新",,"","自制传统素鸡卷",,"餐饮商品","单品",12.00,12.00,0.00,0.00,"份",9.00,108.00,108.00,48.08,0.00,59.92,
"東門口远洋店","时令时蔬",,"","紫生菜",,"餐饮商品","单品",10.00,10.00,0.00,0.00,"份",13.00,130.00,130.00,40.02,0.00,89.98,
"東門口远洋店","锅底",,"","现熬鸡汤配青花椒锅",,"餐饮商品","套餐子商品",0.00,10.00,0.00,10.00,"份",13.00,130.00,135.40,18.99,0.00,116.41,
"東門口远洋店","小吃",,"","老北京小吃拼盘",,"餐饮商品","单品",10.00,10.00,0.00,0.00,"份",43.00,430.00,430.00,259.07,0.00,170.93,
"東門口远洋店","过瘾烧烤",,"","葱爆肥牛",,"餐饮商品","单品",10.00,10.00,0.00,0.00,"份",29.00,290.00,290.00,234.50,0.00,55.50,
"東門口远洋店","过瘾烧烤",,"","现炸茴香小油条",,"餐饮商品","赠品",9.00,9.00,0.00,0.00,"份",23.00,207.00,0.00,0.00,0.00,0.00,
"東門口远洋店","时令时蔬",,"","紫贝菜",,"餐饮商品","单品",9.00,9.00,0.00,0.00,"份",19.00,171.00,171.00,97.12,0.00,73.88,
"東門口远洋店","酒水饮料",,"","会稽山10年",,"餐饮商品","单品",9.00,9.00,0.00,0.00,"份",78.00,702.00,702.00,477.49,0.00,224.51,
"東門口远洋店","缤纷饮品",,"","现榨五谷杂粮热饮",,"餐饮商品","单品",8.00,8.00,0.00,0.00,"份",39.00,312.00,312.00,287.09,0.00,24.91,
"東門口远洋店","过瘾烧烤",,"","缸缸羊棒骨",,"餐饮商品","单品",8.00,8.00,0.00,0.00,"份",29.00,232.00,232.00,202.16,0.00,29.84,
"東門口远洋店","缤纷饮品",,"","火龙果冰云",,"餐饮商品","单品",7.00,7.00,0.00,0.00,"份",16.00,112.00,112.00,93.89,0.00,18.11,
"東門口远洋店","主食",,"","炙子烤肉饭",,"餐饮商品","单品",7.00,7.00,0.00,0.00,"份",29.00,203.00,203.00,96.95,0.00,106.05,
"東門口远洋店","冬季上新",,"","七孔莲藕黑松露小鲜肉",,"餐饮商品","单品",7.00,7.00,0.00,0.00,"份",16.00,112.00,108.48,82.07,0.00,26.41,
"東門口远洋店","过瘾烧烤",,"","羊肉串配现烤馕",,"餐饮商品","单品",6.00,6.00,0.00,0.00,"份",43.00,258.00,258.00,147.49,0.00,110.51,
"東門口远洋店","小料",,"","自助小料",,"餐饮商品","套餐子商品",0.00,6.00,0.00,6.00,"位",8.00,48.00,48.00,28.59,0.00,19.41,
"東門口远洋店","主食",,"","宽面条(标准份)","标准份","餐饮商品","赠品",4.00,4.00,0.00,0.00,"份",13.00,52.00,0.00,0.00,0.00,0.00,
"東門口远洋店","美味饮品",,"","橙香甜心",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"份",19.00,76.00,76.00,69.40,0.00,6.60,
"東門口远洋店","珍馐牛肉",,"","澳洲谷饲牛肋排",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"份",139.00,556.00,556.00,401.91,0.00,154.09,
"東門口远洋店","酒水饮料",,"","鸡尾酒",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"瓶",6.90,27.60,27.60,20.25,0.00,7.35,
"東門口远洋店","苏尼特熊猫羊系列",,"","苏尼特熊猫一岁羊(标准份)","标准份","餐饮商品","套餐子商品",0.00,3.00,0.00,3.00,"份",49.00,147.00,147.00,87.55,0.00,59.45,
"東門口远洋店","套餐",,"","抖音直播双人餐",,"餐饮套餐商品","套餐",3.00,3.00,0.00,0.00,"份",344.00,1032.00,1032.00,614.62,0.00,417.38,
"東門口远洋店","菌菇、豆制品",,"","8秒黑豆豆皮",,"餐饮商品","套餐子商品",0.00,3.00,0.00,3.00,"份",12.00,36.00,36.00,21.44,0.00,14.56,
"東門口远洋店","珍馐牛肉",,"","澳洲谷饲牛肋排",,"餐饮商品","套餐子商品",0.00,3.00,0.00,3.00,"份",139.00,417.00,417.00,248.35,0.00,168.65,
"東門口远洋店","菊花特色菜",,"","冰糖菊花黑虎虾",,"餐饮商品","套餐子商品",0.00,3.00,0.00,3.00,"份",43.00,129.00,129.00,76.83,0.00,52.17,
"東門口远洋店","珍馐牛肉",,"","手切鲜牛肉",,"餐饮商品","套餐子商品",0.00,3.00,0.00,3.00,"份",56.00,168.00,168.00,100.05,0.00,67.95,
"東門口远洋店","锅底",,"","老北京传统清水锅",,"餐饮商品","套餐子商品",0.00,3.00,0.00,3.00,"锅",16.00,48.00,48.00,28.59,0.00,19.41,
"東門口远洋店","锅底",,"","老北京传统清水锅",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"锅",16.00,32.00,26.00,29.85,0.00,-3.85,
"東門口远洋店","其他",,"","打包盒",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"个",1.00,2.00,2.00,0.00,0.00,2.00,
"東門口远洋店","锅底",,"","开胃酸辣鸡汤锅",,"餐饮商品","套餐子商品",0.00,2.00,0.00,2.00,"份",13.00,26.00,26.31,4.11,0.00,22.20,
"東門口远洋店","酒水饮料",,"","加多宝",,"餐饮商品","赠品",2.00,2.00,0.00,0.00,"瓶",6.00,12.00,0.00,0.00,0.00,0.00,
"東門口远洋店","美味饮品",,"","莓你不行",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",23.00,46.00,46.00,42.35,0.00,3.65,
"東門口远洋店","过瘾烧烤",,"","现炸小酥肉",,"餐饮商品","赠品",1.00,1.00,0.00,0.00,"份",29.00,29.00,0.00,0.00,0.00,0.00,
"東門口远洋店","美味饮品",,"","佛手映月",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",36.00,36.00,36.00,35.15,0.00,0.85,
"東門口远洋店","酒水饮料",,"","北冰洋",,"餐饮商品","赠品",1.00,1.00,0.00,0.00,"瓶",9.00,9.00,0.00,0.00,0.00,0.00,
"東門口远洋店","美味饮品",,"","柠檬紫苏冰饮",,"餐饮商品","赠品",1.00,1.00,0.00,0.00,"份",19.00,19.00,0.00,0.00,0.00,0.00,
"東門口远洋店","酒水饮料",,"","哇米诺豆奶",,"餐饮商品","赠品",1.00,1.00,0.00,0.00,"瓶",9.00,9.00,0.00,0.00,0.00,0.00,
"東門口远洋店","酒水饮料",,"","百年陈酿牛栏山",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"瓶",268.00,268.00,268.00,27.61,0.00,240.39,
"華門新京菜中国茶(欧美广场EFC店)","其他",,"","一次性餐具包",,"餐饮商品","单品",1255.00,1255.00,0.00,0.00,"份",0.00,0.00,0.00,0.00,0.00,0.00,
"華門新京菜中国茶(欧美广场EFC店)","主食",,"","米饭",,"餐饮商品","套餐子商品",0.00,822.00,0.00,822.00,"份",3.00,2466.00,2452.72,341.01,0.00,2111.71,
"華門新京菜中国茶(欧美广场EFC店)","其他",,"","纸巾",,"餐饮商品","单品",628.00,628.00,0.00,0.00,"份",2.00,1256.00,1256.00,71.54,0.00,1184.46,
"華門新京菜中国茶(欧美广场EFC店)","主食",,"","米饭",,"餐饮商品","单品",533.00,533.00,0.00,0.00,"份",3.00,1599.00,1599.00,78.87,0.00,1520.13,
"華門新京菜中国茶(欧美广场EFC店)","华门烤鸭",,"","老北京烤鸭半只",,"餐饮商品","单品",510.00,510.00,0.00,0.00,"份",98.00,49980.00,49956.48,3185.69,0.00,46770.79,
"華門新京菜中国茶(欧美广场EFC店)","其他",,"","打包盒",,"餐饮商品","单品",493.00,493.00,0.00,0.00,"个",1.00,493.00,493.00,235.19,0.00,257.81,
"華門新京菜中国茶(欧美广场EFC店)","华门烤鸭",,"","荷叶饼皮",,"餐饮商品","套餐子商品",0.00,481.00,0.00,481.00,"份",6.00,2886.00,15413.04,4870.76,0.00,10542.28,
